"Strategy","Date Opened","Time Opened","Opening Price","Legs","Initial Premium","No. of Contracts","P/L","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close"
"Bearish Credit 15M ORB","2025-09-16","11:30:10.3797215",6604.25,"1 Sep 16 6655 C BTO 0.10",-0.1,1,-11.175,6606.76,"2025-09-16","16:15:04.2473936",0,"Expired"
"Bearish Credit 15M ORB","2025-09-16","11:30:10.3797215",6604.25,"1 Sep 16 6615 C STO 2.45",2.45,1,243.82500000000002,6606.76,"2025-09-16","16:15:04.1668799",0,"Expired"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-09-16","09:35:31.9920972",6622.54,"1 Sep 17 6580 P STO 9.59 | 1 Sep 17 6675 C STO 4.00 | 1 Sep 19 6580 P BTO 20.42 | 1 Sep 19 6675 C BTO 13.92",-20.75,1,140.24,6610.3,"2025-09-17","14:10:08.6811368",22.25,"Exited at Specified Time"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-15","15:30:19.1936642",6609.05,"1 Sep 17 6545 P STO 8.43 | 1 Sep 17 6670 C STO 3.94 | 1 Sep 22 6545 P BTO 20.97 | 1 Sep 22 6670 C BTO 15.85",-24.45,1,-34.67,6599.56,"2025-09-17","15:02:09.0884594",24.2,"Below Short/Long Ratio"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-15","14:30:08.7122738",6607.23,"1 Sep 15 6615 C STO 1.35",1.35,1,-136.785,6616.31,"2025-09-15","16:00:02.3225169",-2.7,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-15","14:30:08.7122738",6607.23,"1 Sep 15 6660 C BTO 0.05",-0.05,1,-6.175,6615.28,"2025-09-15","16:15:02.48282",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-15","13:00:08.4520305",6610.22,"1 Sep 15 6620 C STO 1.67",1.67,1,165.825,6615.28,"2025-09-15","16:15:02.5300798",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-15","13:00:08.4520305",6610.22,"1 Sep 15 6665 C BTO 0.07",-0.07,1,-8.175,6615.28,"2025-09-15","16:15:02.5297995",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-09-15","11:40:22.997129",6615.15,"1 Sep 15 6615 C BTO 5.87 | 1 Sep 15 6650 C STO 0.12",-5.75,1,-354.7,6608.01,"2025-09-15","13:18:55.467523",2.25,"Stop Loss"
"Friday 6/7 DC","2025-09-12","15:09:14.7079871",6597.35,"1 Sep 18 6540 P STO 15.03 | 1 Sep 18 6650 C STO 10.89 | 1 Sep 19 6540 P BTO 18.44 | 1 Sep 19 6650 C BTO 15.33",-7.85,1,190.24,6608.77,"2025-09-15","15:35:02.3315618",9.85,"Profit Target"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-12","14:30:20.3694633",6594.4,"1 Sep 12 6545 P BTO 0.12",-0.12,1,-8.785,6591.15,"2025-09-12","15:29:02.0941767",0.05,"OTO"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-12","14:30:20.3694633",6594.4,"1 Sep 12 6590 P STO 1.12",1.12,1,-109.785,6591.15,"2025-09-12","15:29:02.7622",-2.2,"Stop Loss"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-12","14:00:10.7588065",6593.68,"1 Sep 12 6590 P STO 2.17 | 1 Sep 12 6565 P BTO 0.27",1.9,1,-369.7,6586.08,"2025-09-12","15:34:09.1914608",-5.55,"Above Delta"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-12","13:00:09.9789964",6590.31,"1 Sep 12 6585 P STO 2.47",2.47,1,-254.78499999999997,6582.89,"2025-09-12","15:40:03.5513865",-5,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-12","13:00:09.9789964",6590.31,"1 Sep 12 6540 P BTO 0.22",-0.22,1,-18.785,6582.89,"2025-09-12","15:40:02.5389908",0.05,"OTO"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-11","14:30:09.3377924",6583,"1 Sep 11 6635 C BTO 0.07",-0.07,1,-8.175,6587.47,"2025-09-11","16:15:02.2439081",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-11","14:30:09.3377924",6583,"1 Sep 11 6590 C STO 1.37",1.37,1,-134.785,6589.65,"2025-09-11","15:32:02.754748",-2.7,"Stop Loss"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-11","14:04:08.6272967",6585.61,"1 Sep 11 6580 P STO 2.12 | 1 Sep 11 6555 P BTO 0.37",1.75,1,172.65,6587.47,"2025-09-11","16:15:01.9656256",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-11","13:00:38.4800062",6581.26,"1 Sep 11 6590 C STO 2.02",2.02,1,-199.785,6592.72,"2025-09-11","15:51:02.0221808",-4,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-11","13:00:38.4800062",6581.26,"1 Sep 11 6635 C BTO 0.07",-0.07,1,-8.175,6587.47,"2025-09-11","16:15:02.2689808",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up] ","2025-09-11","11:32:25.6591993",6586.14,"1 Sep 11 6585 C BTO 7.90 | 1 Sep 11 6620 C STO 0.20",-7.7,1,-459.70000000000005,6579.94,"2025-09-11","13:07:16.1601466",3.15,"Stop Loss"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up] ","2025-09-11","11:31:08.2170612",6585.73,"1 Sep 11 6585 C BTO 7.65 | 1 Sep 11 6620 C STO 0.20",-7.45,1,-229.7,6581.44,"2025-09-11","11:53:42.7714787",5.2,"Manual User Exit"
"Mid Day IronFly [PUTs + CALLs]","2025-09-11","11:15:08.3403699",6578.36,"1 Sep 11 6605 C STO 0.51 | 1 Sep 11 6605 P STO 27.07 | 1 Sep 11 6635 C BTO 0.07 | 1 Sep 11 6575 P BTO 7.06",20.45,1,287.29999999999984,6587.47,"2025-09-11","16:15:01.9404559",-17.53,"Expired"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-10","15:30:38.5552831",6518.43,"1 Sep 12 6455 P STO 7.99 | 1 Sep 12 6575 C STO 4.70 | 1 Sep 17 6455 P BTO 20.75 | 1 Sep 17 6575 C BTO 16.94",-25,1,215.24,6585.73,"2025-09-11","11:31:08.1602293",27.25,"Below Delta"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-10","14:30:08.2787968",6526.26,"1 Sep 10 6580 C BTO 0.05",-0.05,1,-6.175,6532.04,"2025-09-10","16:15:02.2022672",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-10","14:30:08.2787968",6526.26,"1 Sep 10 6535 C STO 1.85",1.85,1,183.825,6532.04,"2025-09-10","16:15:02.3248749",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-10","13:00:29.0827506",6539.92,"1 Sep 10 6550 C STO 1.55",1.55,1,153.825,6532.04,"2025-09-10","16:15:02.4846891",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-10","13:00:29.0827506",6539.92,"1 Sep 10 6595 C BTO 0.10",-0.1,1,-11.175,6532.04,"2025-09-10","16:15:02.2469647",0,"Expired"
"Bearish Credit 15M ORB","2025-09-10","11:31:08.5141347",6536.13,"1 Sep 10 6590 C BTO 0.10",-0.1,1,-11.175,6532.04,"2025-09-10","16:15:02.2452712",0,"Expired"
"Bearish Credit 15M ORB","2025-09-10","11:31:08.5141347",6536.13,"1 Sep 10 6550 C STO 2.40",2.4,1,238.825,6532.04,"2025-09-10","16:15:02.2504141",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-09","14:30:38.2205356",6508.23,"1 Sep 9 6505 P STO 1.97",1.97,1,195.825,6512.61,"2025-09-09","16:15:02.0115067",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-09","14:30:38.2205356",6508.23,"1 Sep 9 6460 P BTO 0.07",-0.07,1,-8.175,6512.61,"2025-09-09","16:15:02.1977954",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-09","14:00:19.9686838",6507.81,"1 Sep 9 6500 P STO 1.45 | 1 Sep 9 6475 P BTO 0.25",1.2,1,117.65,6512.61,"2025-09-09","16:15:01.5836829",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-09","13:00:08.3389244",6500.8,"1 Sep 9 6445 P BTO 0.17",-0.17,1,-18.175,6512.61,"2025-09-09","16:15:01.9135526",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-09","13:00:08.3389244",6500.8,"1 Sep 9 6490 P STO 2.12",2.12,1,210.825,6512.61,"2025-09-09","16:15:02.0116097",0,"Expired"
"Bearish Credit 15M ORB","2025-09-09","11:41:08.2986295",6492.5,"1 Sep 9 6545 C BTO 0.07",-0.07,1,-3.7850000000000006,6506.06,"2025-09-09","13:12:01.8629456",0.05,"OTO"
"Bearish Credit 15M ORB","2025-09-09","11:41:08.2986295",6492.5,"1 Sep 9 6505 C STO 1.82",1.82,1,-369.785,6506.06,"2025-09-09","13:12:02.3901538",-5.5,"Stop Loss"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-09-09","09:35:34.0397817",6502.41,"1 Sep 10 6470 P STO 7.58 | 1 Sep 10 6540 C STO 3.14 | 1 Sep 12 6470 P BTO 18.77 | 1 Sep 12 6540 C BTO 14.05",-22.1,1,250.32999999999979,6530.41,"2025-09-10","14:10:18.921862",24.7,"Exited at Specified Time"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-08","14:30:28.8209141",6494.05,"1 Sep 8 6490 P STO 2.22",2.22,1,-219.78500000000003,6489.66,"2025-09-08","14:42:02.5223966",-4.4,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-08","14:30:28.8209141",6494.05,"1 Sep 8 6445 P BTO 0.12",-0.12,1,-3.7849999999999993,6489.66,"2025-09-08","14:42:02.1208907",0.1,"OTO"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-09-08","14:00:13.6964878",6485.91,"1 Sep 8 6495 C STO 1.72 | 1 Sep 8 6515 C BTO 0.12",1.6,1,142.65000000000003,6495.15,"2025-09-08","16:15:01.9050572",-0.15,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-08","13:00:33.695214",6495.22,"1 Sep 8 6505 C STO 1.72",1.72,1,147.125,6495.15,"2025-09-08","16:15:02.1530393",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-08","13:00:33.695214",6495.22,"1 Sep 8 6550 C BTO 0.07",-0.07,1,-31.875,6495.15,"2025-09-08","16:15:02.1718148",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up] ","2025-09-08","11:30:09.0568941",6507.98,"1 Sep 8 6505 C BTO 7.62 | 1 Sep 8 6540 C STO 0.17",-7.45,1,-514.5,6500.16,"2025-09-08","11:46:58.5662448",3.15,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-05","14:30:43.5932309",6467.27,"1 Sep 5 6410 P BTO 0.17",-0.17,1,-18.175,6481.5,"2025-09-05","16:15:01.9713673",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-05","14:30:43.5932309",6467.27,"1 Sep 5 6455 P STO 1.62",1.62,1,160.825,6481.5,"2025-09-05","16:15:02.019674",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-05","13:00:08.3188693",6475.06,"1 Sep 5 6405 P BTO 0.45",-0.45,1,18.215,6468.11,"2025-09-05","13:07:02.0915182",0.65,"OTO"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-05","13:00:08.3188693",6475.06,"1 Sep 5 6450 P STO 2.05",2.05,1,-216.78500000000003,6468.11,"2025-09-05","13:07:02.4044872",-4.2,"Stop Loss"
"Bearish Credit 15M ORB","2025-09-05","11:52:08.8604803",6470.45,"1 Sep 5 6500 C STO 1.77",1.77,1,175.825,6481.5,"2025-09-05","16:15:01.9856809",0,"Expired"
"Bearish Credit 15M ORB","2025-09-05","11:52:08.8604803",6470.45,"1 Sep 5 6540 C BTO 0.17",-0.17,1,-18.175,6481.5,"2025-09-05","16:15:01.9798663",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-04","14:30:18.4957723",6483.24,"1 Sep 4 6480 P STO 2.27",2.27,1,197.325,6502.08,"2025-09-04","16:15:02.0025444",0,"Expired"
"METF PUT Spreads (13:00,14:30) [Holiday Blackout]","2025-09-04","14:30:18.4957723",6483.24,"1 Sep 4 6435 P BTO 0.22",-0.22,1,-51.675,6502.08,"2025-09-04","16:15:02.2177378",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-09-04","14:00:29.4857868",6483.13,"1 Sep 4 6475 P STO 1.45 | 1 Sep 4 6450 P BTO 0.35",1.1,1,70.45000000000002,6502.08,"2025-09-04","16:15:01.7175123",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-04","13:00:09.6288987",6470.33,"1 Sep 4 6525 C BTO 0.03",-0.03,1,-22.285,6476.11,"2025-09-04","13:06:01.7078145",0.05,"OTO"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-04","13:00:09.6288987",6470.33,"1 Sep 4 6480 C STO 1.83",1.83,1,-211.285,6476.11,"2025-09-04","13:06:02.0246276",-3.7,"Stop Loss"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up] ","2025-09-04","11:30:08.6959988",6473.46,"1 Sep 4 6470 C BTO 8.87 | 1 Sep 4 6505 C STO 0.17",-8.7,1,2331.45,6502.08,"2025-09-04","16:15:01.7182967",32.08,"Expired"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-09-03","15:30:28.4446605",6421.75,"1 Sep 5 6350 P STO 9.34 | 1 Sep 5 6490 C STO 4.75 | 1 Sep 10 6350 P BTO 21.01 | 1 Sep 10 6490 C BTO 14.53",-21.45,1,-2351.47,6531.4,"2025-09-05","09:32:09.3326082",15.9,"Below Delta"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-03","14:30:08.0679524",6423.03,"1 Sep 3 6430 C STO 2.28 | 1 Sep 3 6475 C BTO 0.03",2.25,1,-283.77,6432.01,"2025-09-03","15:44:36.5239346",-4.5,"Stop Loss"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-03","13:00:08.258925",6429.8,"1 Sep 3 6445 C STO 1.47 | 1 Sep 3 6490 C BTO 0.07",1.4,1,-183.1,6435.61,"2025-09-03","13:11:45.5864699",-2.8,"Stop Loss"
"Bearish Credit 15M ORB","2025-09-03","11:30:08.8040432",6435.78,"1 Sep 3 6455 C STO 1.55 | 1 Sep 3 6495 C BTO 0.10",1.45,1,104.85,6448.26,"2025-09-03","16:15:01.5677859",0,"Expired"
"METF CALL Spreads (13:00,14:30) [Holiday Blackout]","2025-09-02","14:39:18.8518042",6387.98,"1 Sep 2 6400 C STO 1.52 | 1 Sep 2 6445 C BTO 0.07",1.45,1,-188.1,6386.35,"2025-09-02","14:49:01.8656088",-2.9,"Stop Loss"
"METF PUT Spreads [85%/400%SL] [Holiday Blackout]","2025-09-02","13:02:31.4029296",6381.73,"1 Sep 2 6360 P STO 1.87 | 1 Sep 2 6315 P BTO 0.17",1.7,1,-50.69999999999999,6383.47,"2025-09-02","13:09:26.2710934",-1.65,"Manual User Exit"
